cycle_id,week,category,seed_dt,exit_dt,direction,seed_price,avg_entry_price,exit_price,exit_type,depth,max_position,pnl_ticks,pnl_dollars,bars_held,mfe_ticks,mae_ticks,entry_signed_chop,entry_dchop,entry_d2chop,entry_signed_slope,entry_dr2,entry_dslope
10038,W50,MID,2025-12-11 13:52:15,2025-12-11 13:58:00,LONG,25655.2500,25650.2500,25635.2500,HARD_STOP,1,2,-120.0000,-600.0000,4262,33.0000,60.0000,0.079365,-0.156999,-0.268362,0.625000,-0.826013,-1.000000
10039,W50,MID,2025-12-11 14:00:14,2025-12-11 14:03:38,SHORT,25640.5000,25645.5000,25660.5000,HARD_STOP,1,2,-120.0000,-600.0000,2307,19.0000,60.0000,0.084746,-0.098928,-0.089619,0.625000,-0.496522,-0.500000
10040,W50,MID,2025-12-11 14:06:25,2025-12-11 14:10:00,LONG,25651.5000,25651.5000,25662.0000,REVERSAL,0,1,42.0000,210.0000,1307,42.0000,23.0000,-0.012987,-0.209235,-0.057831,-0.125000,-0.560440,-2.125000
10041,W50,MID,2025-12-11 14:10:00,2025-12-11 14:17:37,SHORT,25662.0000,25667.0000,25682.0000,HARD_STOP,1,2,-120.0000,-600.0000,3000,38.0000,60.0000,0.019802,-0.631361,-0.902524,0.250000,-0.905635,-6.750000
10042,W50,MID,2025-12-11 14:22:55,2025-12-11 14:31:53,SHORT,25693.5000,25698.5000,25693.5000,REVERSAL,1,2,40.0000,200.0000,3926,20.0000,40.0000,0.051282,-0.448718,-0.629877,0.500000,-0.718748,-4.250000
10043,W50,MID,2025-12-11 14:41:42,2025-12-11 14:45:31,SHORT,25707.0000,25712.0000,25707.0000,REVERSAL,1,2,40.0000,200.0000,1583,20.0000,40.0000,0.027778,-0.356838,-0.491453,0.250000,-0.734962,-2.875000
10044,W50,MID,2025-12-11 14:48:04,2025-12-11 14:52:57,SHORT,25715.5000,25715.5000,25705.5000,REVERSAL,0,1,40.0000,200.0000,2462,40.0000,29.0000,0.040816,-0.362692,-0.653298,0.250000,-0.874516,-2.625000
10045,W50,MID,2025-12-11 14:55:23,2025-12-11 15:01:42,LONG,25696.0000,25696.0000,25706.0000,REVERSAL,0,1,40.0000,200.0000,3058,40.0000,29.0000,-0.037736,-0.089248,-0.097811,-0.250000,-0.815934,-0.750000
10046,W50,MID,2025-12-11 15:06:35,2025-12-11 15:07:09,LONG,25698.2500,25693.2500,25698.5000,REVERSAL,1,2,42.0000,210.0000,696,21.0000,40.0000,-0.052632,-0.076998,0.120959,-0.375000,0.000000,-0.500000
10047,W50,MID,2025-12-11 15:07:09,2025-12-11 15:20:02,SHORT,25698.5000,25698.5000,25688.5000,REVERSAL,0,1,40.0000,200.0000,5002,40.0000,27.0000,0.034483,-0.471400,-0.924650,0.500000,-0.795296,-4.875000
10048,W50,MID,2025-12-11 15:27:19,2025-12-11 15:33:48,LONG,25677.0000,25672.0000,25677.0000,REVERSAL,1,2,40.0000,200.0000,4027,31.0000,40.0000,-0.090909,-0.216783,-0.168543,-0.625000,0.096177,-1.375000
10049,W50,MID,2025-12-11 15:35:05,2025-12-11 15:40:17,LONG,25668.5000,25668.5000,25678.5000,REVERSAL,0,1,40.0000,200.0000,2461,40.0000,32.0000,-0.058824,0.017157,0.169935,-0.625000,0.046163,0.250000
10050,W50,MID,2025-12-11 15:48:31,2025-12-11 15:49:50,SHORT,25678.0000,25678.0000,25676.5000,EOD_FLATTEN,0,1,6.0000,30.0000,488,18.0000,8.0000,-0.033898,-0.366102,-0.506361,-0.250000,-0.958365,-3.000000
10051,W50,MID,2025-12-12 09:30:14,2025-12-12 09:30:19,LONG,25537.0000,25537.0000,25547.0000,REVERSAL,0,1,40.0000,200.0000,630,40.0000,19.0000,0.073171,-0.235653,-0.390630,0.750000,0.145349,-1.875000
10052,W50,MID,2025-12-12 09:30:26,2025-12-12 09:30:27,LONG,25537.2500,25537.2500,25547.2500,REVERSAL,0,1,40.0000,200.0000,175,40.0000,1.0000,-0.071429,0.025974,0.306835,-0.750000,0.102041,0.250000
10053,W50,MID,2025-12-12 09:30:27,2025-12-12 09:30:30,SHORT,25547.2500,25547.2500,25537.0000,REVERSAL,0,1,41.0000,205.0000,249,41.0000,6.0000,-0.035294,-0.036134,-0.062108,-0.375000,-0.089194,-0.375000
10054,W50,MID,2025-12-12 09:30:30,2025-12-12 09:30:35,LONG,25537.0000,25537.0000,25547.0000,REVERSAL,0,1,40.0000,200.0000,311,40.0000,1.0000,-0.095238,0.059944,0.096078,-1.000000,0.323532,0.625000
10055,W50,MID,2025-12-12 09:30:39,2025-12-12 09:30:59,LONG,25542.0000,25542.0000,25552.0000,REVERSAL,0,1,40.0000,200.0000,834,40.0000,10.0000,0.052632,-0.094427,-0.146248,0.625000,-0.714286,-1.250000
10056,W50,MID,2025-12-12 09:31:03,2025-12-12 09:31:10,LONG,25534.2500,25534.2500,25544.5000,REVERSAL,0,1,41.0000,205.0000,682,41.0000,17.0000,-0.067961,-0.354057,-0.456076,-0.875000,-0.810011,-4.875000
10057,W50,MID,2025-12-12 09:31:31,2025-12-12 09:32:00,SHORT,25565.2500,25570.2500,25565.2500,REVERSAL,1,2,40.0000,200.0000,1592,20.0000,40.0000,-0.054054,-0.353713,-0.614691,-0.750000,0.033096,-4.500000
10058,W50,MID,2025-12-12 09:32:12,2025-12-12 09:32:15,SHORT,25564.2500,25564.2500,25554.2500,REVERSAL,0,1,40.0000,200.0000,177,40.0000,2.0000,-0.064000,-0.063119,0.276429,-1.000000,-0.096117,-0.875000
10059,W50,MID,2025-12-12 09:32:15,2025-12-12 09:32:43,LONG,25554.2500,25554.2500,25564.2500,REVERSAL,0,1,40.0000,200.0000,2157,40.0000,37.0000,-0.064000,-0.063119,0.276429,-1.000000,-0.096117,-0.875000
10060,W50,MID,2025-12-12 09:32:55,2025-12-12 09:33:09,LONG,25556.5000,25556.5000,25566.5000,REVERSAL,0,1,40.0000,200.0000,571,40.0000,30.0000,-0.096296,-0.306804,-0.434043,-1.625000,-0.857188,-4.875000
10061,W50,MID,2025-12-12 09:33:49,2025-12-12 09:34:46,SHORT,25576.5000,25581.5000,25576.5000,REVERSAL,1,2,40.0000,200.0000,2119,32.0000,40.0000,0.058140,-0.084718,0.282842,0.625000,-0.240592,-1.125000
10062,W50,MID,2025-12-12 09:35:13,2025-12-12 09:37:18,SHORT,25580.2500,25585.2500,25600.2500,HARD_STOP,1,2,-120.0000,-600.0000,4108,35.0000,60.0000,0.056452,-0.590100,-0.958301,0.875000,-0.943741,-8.500000
10063,W50,MID,2025-12-12 09:37:56,2025-12-12 09:38:10,SHORT,25608.7500,25608.7500,25598.7500,REVERSAL,0,1,40.0000,200.0000,497,40.0000,7.0000,-0.090909,-0.009091,0.099864,-0.625000,-0.120968,-0.125000
10064,W50,MID,2025-12-12 09:39:07,2025-12-12 09:39:20,LONG,25597.0000,25597.0000,25607.0000,REVERSAL,0,1,40.0000,200.0000,368,40.0000,13.0000,-0.035294,-0.383625,-0.547442,-0.375000,-0.953331,-3.500000
10065,W50,MID,2025-12-12 09:39:56,2025-12-12 09:41:07,LONG,25609.5000,25604.5000,25589.5000,HARD_STOP,1,2,-120.0000,-600.0000,1905,16.0000,60.0000,0.058140,-0.380217,-0.556668,0.625000,-0.436984,-3.375000
10066,W50,MID,2025-12-12 09:41:07,2025-12-12 09:41:19,LONG,25572.2500,25567.2500,25572.2500,REVERSAL,1,2,40.0000,200.0000,1188,20.0000,40.0000,0.055794,-0.325529,-0.204569,1.625000,0.237685,-10.625000
10067,W50,MID,2025-12-12 09:41:19,2025-12-12 09:42:14,SHORT,25572.2500,25577.2500,25572.2500,REVERSAL,1,2,40.0000,200.0000,2120,33.0000,47.0000,0.016667,-0.301090,-0.527938,0.250000,-0.966334,-4.000000
10068,W50,MID,2025-12-12 09:42:38,2025-12-12 09:42:50,LONG,25557.0000,25557.0000,25567.0000,REVERSAL,0,1,40.0000,200.0000,350,40.0000,3.0000,0.065934,-0.547702,-0.820913,0.750000,-0.947287,-6.000000
10069,W50,MID,2025-12-12 09:43:01,2025-12-12 09:43:05,SHORT,25578.5000,25578.5000,25568.5000,REVERSAL,0,1,40.0000,200.0000,260,40.0000,10.0000,-0.008264,-0.543137,-0.476562,-0.125000,-0.996902,-7.250000
10070,W50,MID,2025-12-12 09:43:24,2025-12-12 09:43:30,SHORT,25575.7500,25575.7500,25565.5000,REVERSAL,0,1,41.0000,205.0000,141,41.0000,3.0000,0.017544,-0.284782,-0.575479,0.250000,-0.829095,-3.000000
10071,W50,MID,2025-12-12 09:43:30,2025-12-12 09:44:26,LONG,25565.5000,25560.5000,25545.2500,HARD_STOP,1,2,-122.0000,-610.0000,2015,34.0000,61.0000,0.017544,-0.284782,-0.575479,0.250000,-0.829095,-3.000000
10072,W50,MID,2025-12-12 09:44:46,2025-12-12 09:45:07,SHORT,25555.2500,25555.2500,25545.2500,REVERSAL,0,1,40.0000,200.0000,927,40.0000,20.0000,0.029412,-0.190100,-0.012352,0.375000,-0.287439,-1.875000
10073,W50,MID,2025-12-12 09:45:07,2025-12-12 09:46:12,LONG,25545.2500,25545.2500,25555.2500,REVERSAL,0,1,40.0000,200.0000,2175,40.0000,31.0000,-0.008772,-0.134085,0.102005,-0.125000,-0.246445,-1.625000
10074,W50,MID,2025-12-12 09:46:24,2025-12-12 09:46:34,SHORT,25563.7500,25563.7500,25553.7500,REVERSAL,0,1,40.0000,200.0000,393,40.0000,13.0000,0.042105,-0.284627,-0.359024,0.500000,-0.952477,-3.625000
10075,W50,MID,2025-12-12 09:47:23,2025-12-12 09:48:21,LONG,25534.5000,25529.5000,25514.2500,HARD_STOP,1,2,-122.0000,-610.0000,2907,32.0000,61.0000,0.074468,-0.065532,-0.011984,0.875000,-0.474860,-0.875000
10076,W50,MID,2025-12-12 09:48:34,2025-12-12 09:48:36,LONG,25503.2500,25503.2500,25513.7500,REVERSAL,0,1,42.0000,210.0000,164,42.0000,1.0000,0.028037,-0.545133,-0.982502,0.375000,-0.869254,-5.500000
10077,W50,MID,2025-12-12 09:48:36,2025-12-12 09:48:43,SHORT,25513.7500,25513.7500,25503.7500,REVERSAL,0,1,40.0000,200.0000,266,40.0000,10.0000,0.028037,-0.545133,-0.982502,0.375000,-0.869254,-5.500000
10078,W50,MID,2025-12-12 09:48:44,2025-12-12 09:49:40,SHORT,25513.7500,25518.7500,25513.7500,REVERSAL,1,2,40.0000,200.0000,2000,20.0000,40.0000,0.059701,-0.147706,-0.327076,1.000000,-0.299539,-2.500000
10079,W50,MID,2025-12-12 09:50:01,2025-12-12 09:50:13,LONG,25504.5000,25504.5000,25514.5000,REVERSAL,0,1,40.0000,200.0000,714,40.0000,12.0000,-0.028986,-0.308677,-0.040705,-0.250000,-0.979592,-3.000000
10080,W50,MID,2025-12-12 09:50:26,2025-12-12 09:51:04,SHORT,25520.5000,25520.5000,25510.5000,REVERSAL,0,1,40.0000,200.0000,1143,40.0000,24.0000,0.098039,-0.177823,-0.114235,1.250000,-0.050909,-2.750000
10081,W50,MID,2025-12-12 09:51:04,2025-12-12 09:51:10,LONG,25510.5000,25510.5000,25520.5000,REVERSAL,0,1,40.0000,200.0000,174,40.0000,4.0000,0.000000,-0.475248,-0.833474,0.000000,-0.994819,-6.000000
10082,W50,MID,2025-12-12 09:51:10,2025-12-12 09:52:01,SHORT,25520.5000,25525.5000,25540.7500,HARD_STOP,1,2,-122.0000,-610.0000,1699,38.0000,61.0000,0.000000,-0.475248,-0.833474,0.000000,-0.994819,-6.000000
10083,W50,MID,2025-12-12 09:52:20,2025-12-12 09:52:33,SHORT,25549.5000,25549.5000,25539.5000,REVERSAL,0,1,40.0000,200.0000,437,40.0000,8.0000,0.079545,-0.316288,-0.596737,0.875000,-0.801344,-3.875000
10084,W50,MID,2025-12-12 09:52:38,2025-12-12 09:54:05,SHORT,25554.0000,25559.0000,25554.0000,REVERSAL,1,2,40.0000,200.0000,2690,33.0000,40.0000,0.079646,-0.230213,-0.294041,1.125000,-0.263432,-4.375000
10085,W50,MID,2025-12-12 09:55:15,2025-12-12 09:55:30,SHORT,25566.7500,25566.7500,25556.7500,REVERSAL,0,1,40.0000,200.0000,257,40.0000,0.0000,-0.009174,-0.226120,-0.153722,-0.125000,-0.448937,-2.875000
10086,W50,MID,2025-12-12 09:55:30,2025-12-12 09:55:51,LONG,25556.7500,25556.7500,25566.7500,REVERSAL,0,1,40.0000,200.0000,327,40.0000,4.0000,-0.064000,0.054826,0.280945,-1.000000,0.044181,0.875000
10087,W50,MID,2025-12-12 09:55:51,2025-12-12 09:56:00,SHORT,25566.7500,25566.7500,25556.7500,REVERSAL,0,1,40.0000,200.0000,138,40.0000,0.0000,0.000000,-0.064000,-0.118826,0.000000,-0.044776,-1.000000
10088,W50,MID,2025-12-12 09:56:00,2025-12-12 09:57:03,LONG,25556.7500,25551.7500,25556.7500,REVERSAL,1,2,40.0000,200.0000,2253,20.0000,49.0000,0.000000,-0.064000,-0.118826,0.000000,-0.044776,-1.000000
10089,W50,MID,2025-12-12 09:57:25,2025-12-12 09:57:59,SHORT,25567.0000,25567.0000,25557.0000,REVERSAL,0,1,40.0000,200.0000,704,40.0000,12.0000,-0.057692,-0.238918,-0.054908,-0.750000,-0.728123,-3.625000
10090,W50,MID,2025-12-12 09:58:19,2025-12-12 09:58:33,LONG,25546.5000,25546.5000,25556.5000,REVERSAL,0,1,40.0000,200.0000,279,40.0000,6.0000,0.074468,-0.077532,0.282468,0.875000,0.144021,-1.500000
10091,W50,MID,2025-12-12 09:59:32,2025-12-12 09:59:51,LONG,25551.5000,25551.5000,25561.5000,REVERSAL,0,1,40.0000,200.0000,444,40.0000,13.0000,0.008850,-0.293903,-0.439175,0.125000,-0.997251,-4.000000
10092,W50,MID,2025-12-12 10:00:50,2025-12-12 10:01:15,LONG,25517.5000,25517.5000,25527.5000,REVERSAL,0,1,40.0000,200.0000,1209,40.0000,15.0000,0.082707,-0.421169,-0.686950,1.375000,-0.654317,-6.750000
10093,W50,MID,2025-12-12 10:01:24,2025-12-12 10:01:39,LONG,25520.0000,25520.0000,25530.0000,REVERSAL,0,1,40.0000,200.0000,430,40.0000,10.0000,0.063158,-0.252157,-0.441422,0.750000,0.142379,-3.625000
10094,W50,MID,2025-12-12 10:02:07,2025-12-12 10:02:13,LONG,25525.5000,25525.5000,25535.5000,REVERSAL,0,1,40.0000,200.0000,287,40.0000,9.0000,0.089286,-0.268609,-0.549581,1.250000,-0.882583,-3.000000
10095,W50,MID,2025-12-12 10:03:12,2025-12-12 10:04:14,LONG,25511.5000,25506.5000,25491.5000,HARD_STOP,1,2,-120.0000,-600.0000,2346,30.0000,60.0000,-0.019802,-0.091309,0.408691,-0.250000,-0.203612,-1.375000
10096,W50,MID,2025-12-12 10:04:19,2025-12-12 10:04:41,SHORT,25497.7500,25497.7500,25487.7500,REVERSAL,0,1,40.0000,200.0000,805,40.0000,8.0000,-0.074468,-0.033640,0.058252,-0.875000,-0.037284,-0.125000
10097,W50,MID,2025-12-12 10:04:41,2025-12-12 10:05:09,LONG,25487.7500,25482.7500,25487.7500,REVERSAL,1,2,40.0000,200.0000,1851,20.0000,40.0000,-0.082353,-0.027647,0.035430,-0.875000,-0.114337,-0.500000
10098,W50,MID,2025-12-12 10:05:33,2025-12-12 10:06:04,SHORT,25491.5000,25491.5000,25481.5000,REVERSAL,0,1,40.0000,200.0000,800,40.0000,20.0000,-0.046512,-0.305761,-0.249871,-0.500000,0.298199,-3.375000
10099,W50,MID,2025-12-12 10:06:04,2025-12-12 10:06:22,LONG,25481.5000,25481.5000,25491.5000,REVERSAL,0,1,40.0000,200.0000,375,40.0000,0.0000,0.035714,-0.354530,-0.531440,0.375000,-0.977377,-3.625000
10100,W50,MID,2025-12-12 10:06:45,2025-12-12 10:07:03,LONG,25488.2500,25483.2500,25468.2500,HARD_STOP,1,2,-120.0000,-600.0000,789,17.0000,60.0000,-0.051282,-0.300570,-0.280081,-0.750000,-0.941723,-4.000000
10101,W50,MID,2025-12-12 10:07:34,2025-12-12 10:08:41,LONG,25458.2500,25453.2500,25438.2500,HARD_STOP,1,2,-120.0000,-600.0000,3753,38.0000,60.0000,0.024096,-0.528845,-0.896601,0.250000,-0.973827,-5.625000
10102,W50,MID,2025-12-12 10:09:01,2025-12-12 10:09:09,SHORT,25438.0000,25438.0000,25428.0000,REVERSAL,0,1,40.0000,200.0000,364,40.0000,6.0000,-0.011905,-0.457975,-0.761188,-0.125000,-0.973015,-4.750000
10103,W50,MID,2025-12-12 10:09:19,2025-12-12 10:09:48,LONG,25416.2500,25416.2500,25426.2500,REVERSAL,0,1,40.0000,200.0000,1579,40.0000,24.0000,-0.066667,-0.324138,-0.189943,-0.625000,-0.754089,-3.625000
10104,W50,MID,2025-12-12 10:10:01,2025-12-12 10:10:03,SHORT,25443.0000,25443.0000,25433.0000,REVERSAL,0,1,40.0000,200.0000,159,40.0000,2.0000,-0.069231,-0.559341,-0.992260,-1.125000,-0.957995,-7.125000
10105,W50,MID,2025-12-12 10:10:03,2025-12-12 10:10:18,LONG,25433.0000,25433.0000,25443.0000,REVERSAL,0,1,40.0000,200.0000,801,40.0000,20.0000,-0.069231,-0.559341,-0.992260,-1.125000,-0.957995,-7.125000
10106,W50,MID,2025-12-12 10:10:51,2025-12-12 10:11:42,SHORT,25456.7500,25461.7500,25456.7500,REVERSAL,1,2,40.0000,200.0000,2329,31.0000,43.0000,0.000000,-0.473684,-0.796683,0.000000,-0.964286,-4.500000
10107,W50,MID,2025-12-12 10:12:21,2025-12-12 10:12:28,LONG,25449.0000,25449.0000,25459.2500,REVERSAL,0,1,41.0000,205.0000,214,41.0000,3.0000,0.000000,-0.346774,-0.504572,0.000000,-0.995513,-5.375000
10108,W50,MID,2025-12-12 10:12:28,2025-12-12 10:13:01,SHORT,25459.2500,25459.2500,25449.2500,REVERSAL,0,1,40.0000,200.0000,689,40.0000,7.0000,0.000000,-0.346774,-0.504572,0.000000,-0.995513,-5.375000
10109,W50,MID,2025-12-12 10:13:22,2025-12-12 10:13:44,LONG,25447.0000,25447.0000,25457.2500,REVERSAL,0,1,41.0000,205.0000,359,41.0000,4.0000,0.040000,-0.093929,-0.101731,0.500000,-0.280514,-1.375000
10110,W50,MID,2025-12-12 10:15:16,2025-12-12 10:16:02,LONG,25443.7500,25438.7500,25423.5000,HARD_STOP,1,2,-122.0000,-610.0000,1487,12.0000,61.0000,-0.032258,-0.462366,-0.834540,-0.375000,-0.909617,-5.375000
10111,W50,MID,2025-12-12 10:16:05,2025-12-12 10:16:19,LONG,25414.5000,25414.5000,25424.5000,REVERSAL,0,1,40.0000,200.0000,487,40.0000,8.0000,-0.053763,-0.383018,-0.465633,-0.625000,-0.875308,-4.125000
10112,W50,MID,2025-12-12 10:17:32,2025-12-12 10:18:11,SHORT,25433.5000,25438.5000,25453.5000,HARD_STOP,1,2,-120.0000,-600.0000,1652,38.0000,60.0000,0.066667,-0.084848,0.269013,0.750000,-0.236842,-1.125000
10113,W50,MID,2025-12-12 10:18:50,2025-12-12 10:20:33,LONG,25435.0000,25435.0000,25445.0000,REVERSAL,0,1,40.0000,200.0000,2302,40.0000,34.0000,-0.034783,-0.203313,-0.333075,-0.500000,-0.916840,-2.625000
10114,W50,MID,2025-12-12 10:22:01,2025-12-12 10:22:11,LONG,25410.0000,25405.0000,25410.0000,REVERSAL,1,2,40.0000,200.0000,369,20.0000,40.0000,0.063636,-0.417845,-0.603552,0.875000,-0.867109,-4.000000
10115,W50,MID,2025-12-12 10:22:11,2025-12-12 10:23:58,SHORT,25410.0000,25415.1250,25410.2500,REVERSAL,1,2,39.0000,195.0000,2345,19.5000,41.0000,0.072917,0.009280,0.427125,0.875000,0.000000,0.000000
10116,W50,MID,2025-12-12 10:24:23,2025-12-12 10:24:32,SHORT,25404.2500,25404.2500,25394.2500,REVERSAL,0,1,40.0000,200.0000,310,40.0000,0.0000,-0.009901,-0.376463,-0.598269,-0.125000,-0.793246,-4.125000
10117,W50,MID,2025-12-12 10:24:42,2025-12-12 10:24:57,LONG,25382.2500,25377.2500,25382.2500,REVERSAL,1,2,40.0000,200.0000,983,20.0000,40.0000,-0.056818,-0.243182,-0.032765,-0.625000,-0.346694,-2.375000
10118,W50,MID,2025-12-12 10:25:01,2025-12-12 10:25:06,SHORT,25382.7500,25382.7500,25372.7500,REVERSAL,0,1,40.0000,200.0000,323,40.0000,5.0000,0.021505,-0.140259,0.031309,0.250000,-0.148456,-1.125000
10119,W50,MID,2025-12-12 10:25:15,2025-12-12 10:25:24,LONG,25363.5000,25363.5000,25373.5000,REVERSAL,0,1,40.0000,200.0000,456,40.0000,8.0000,-0.030303,-0.063155,0.424584,-0.375000,-0.099399,-0.875000
10120,W50,MID,2025-12-12 10:25:45,2025-12-12 10:26:28,LONG,25370.5000,25365.5000,25370.5000,REVERSAL,1,2,40.0000,200.0000,1349,24.0000,40.0000,0.033333,-0.155556,-0.186550,0.375000,-0.293478,-1.750000
10121,W50,MID,2025-12-12 10:26:28,2025-12-12 10:26:41,SHORT,25370.5000,25370.5000,25360.0000,REVERSAL,0,1,42.0000,210.0000,299,42.0000,0.0000,-0.083333,0.050000,0.036469,-1.000000,0.248309,0.625000
10122,W50,MID,2025-12-12 10:27:07,2025-12-12 10:27:57,SHORT,25379.0000,25379.0000,25369.0000,REVERSAL,0,1,40.0000,200.0000,1709,40.0000,24.0000,-0.040816,-0.298167,-0.068184,-0.500000,-0.197309,-4.500000
10123,W50,MID,2025-12-12 10:28:34,2025-12-12 10:29:14,LONG,25340.7500,25335.7500,25320.7500,HARD_STOP,1,2,-120.0000,-600.0000,2663,13.0000,60.0000,-0.090909,-0.205387,-0.116141,-0.750000,0.157895,-2.250000
10124,W50,MID,2025-12-12 10:29:30,2025-12-12 10:30:01,SHORT,25325.0000,25325.0000,25315.0000,REVERSAL,0,1,40.0000,200.0000,1570,40.0000,4.0000,-0.014706,-0.459870,-0.917498,-0.125000,-0.996445,-3.375000
10125,W50,MID,2025-12-12 10:30:15,2025-12-12 10:30:19,SHORT,25317.5000,25317.5000,25307.5000,REVERSAL,0,1,40.0000,200.0000,211,40.0000,3.0000,-0.051852,-0.403505,-0.411804,-0.875000,-0.959354,-5.500000
10126,W50,MID,2025-12-12 10:30:19,2025-12-12 10:30:37,LONG,25307.5000,25307.5000,25317.5000,REVERSAL,0,1,40.0000,200.0000,848,40.0000,22.0000,-0.051852,-0.403505,-0.411804,-0.875000,-0.959354,-5.500000
10127,W50,MID,2025-12-12 10:30:44,2025-12-12 10:30:50,LONG,25312.0000,25312.0000,25322.2500,REVERSAL,0,1,41.0000,205.0000,194,41.0000,1.0000,0.008547,-0.027817,0.385820,0.125000,-0.032967,-0.375000
10128,W50,MID,2025-12-12 10:30:50,2025-12-12 10:31:04,SHORT,25322.2500,25322.2500,25312.0000,REVERSAL,0,1,41.0000,205.0000,762,41.0000,7.0000,0.008547,-0.027817,0.385820,0.125000,-0.032967,-0.375000
10129,W50,MID,2025-12-12 10:31:16,2025-12-12 10:31:39,LONG,25312.5000,25312.5000,25322.7500,REVERSAL,0,1,41.0000,205.0000,847,41.0000,30.0000,0.000000,-0.207407,-0.239815,0.000000,-0.312102,-3.500000
10130,W50,MID,2025-12-12 10:32:10,2025-12-12 10:33:00,SHORT,25341.5000,25346.5000,25361.7500,HARD_STOP,1,2,-122.0000,-610.0000,2152,26.0000,61.0000,0.007519,-0.351856,-0.476748,0.125000,-0.559590,-5.625000
10131,W50,MID,2025-12-12 10:33:20,2025-12-12 10:33:39,LONG,25353.2500,25353.2500,25364.0000,REVERSAL,0,1,43.0000,215.0000,528,43.0000,7.0000,-0.081633,-0.555867,-0.949778,-1.000000,-0.922954,-5.375000
10132,W50,MID,2025-12-12 10:33:57,2025-12-12 10:34:07,SHORT,25371.5000,25371.5000,25361.5000,REVERSAL,0,1,40.0000,200.0000,407,40.0000,12.0000,0.024691,-0.188075,0.103921,0.250000,-0.497696,-2.250000
10133,W50,MID,2025-12-12 10:34:59,2025-12-12 10:35:24,LONG,25348.2500,25343.1250,25348.0000,REVERSAL,1,2,39.0000,195.0000,994,19.5000,41.0000,-0.009174,-0.531056,-0.734443,-0.125000,-0.955101,-5.750000
10134,W50,MID,2025-12-12 10:35:24,2025-12-12 10:35:38,SHORT,25348.0000,25348.0000,25338.0000,REVERSAL,0,1,40.0000,200.0000,404,40.0000,17.0000,0.060345,-0.155871,-0.304126,0.875000,-0.468001,-2.125000
10135,W50,MID,2025-12-12 10:36:03,2025-12-12 10:36:11,LONG,25324.2500,25324.2500,25334.2500,REVERSAL,0,1,40.0000,200.0000,303,40.0000,7.0000,0.099010,-0.241416,-0.356035,1.250000,-0.773548,-2.750000
10136,W50,MID,2025-12-12 10:36:43,2025-12-12 10:38:01,SHORT,25361.2500,25366.2500,25361.0000,REVERSAL,1,2,42.0000,210.0000,2985,21.0000,49.0000,0.035088,-0.326257,-0.137601,0.500000,-0.544023,-4.875000
10137,W50,MID,2025-12-12 10:38:04,2025-12-12 10:38:32,SHORT,25368.0000,25373.0000,25368.0000,REVERSAL,1,2,40.0000,200.0000,739,20.0000,40.0000,0.066225,-0.387556,-0.762906,1.250000,-0.830293,-5.500000
10138,W50,MID,2025-12-12 10:38:40,2025-12-12 10:38:49,LONG,25346.0000,25346.0000,25356.0000,REVERSAL,0,1,40.0000,200.0000,358,40.0000,2.0000,-0.025424,-0.527768,-0.439580,-0.375000,-0.924629,-9.375000
10139,W50,MID,2025-12-12 10:40:45,2025-12-12 10:41:54,LONG,25350.7500,25345.6250,25350.5000,REVERSAL,1,2,39.0000,195.0000,1607,31.0000,41.0000,0.077778,-0.200573,-0.267812,0.875000,-0.749543,-2.500000
10140,W50,MID,2025-12-12 10:44:00,2025-12-12 10:44:19,SHORT,25376.5000,25376.5000,25366.5000,REVERSAL,0,1,40.0000,200.0000,501,40.0000,12.0000,-0.042735,-0.385836,-0.352287,-0.625000,-0.895635,-6.125000
10141,W50,MID,2025-12-12 10:44:19,2025-12-12 10:44:42,LONG,25366.5000,25366.5000,25376.5000,REVERSAL,0,1,40.0000,200.0000,559,40.0000,24.0000,-0.052632,-0.274802,-0.559501,-0.750000,-0.856195,-3.875000
10142,W50,MID,2025-12-12 10:45:10,2025-12-12 10:46:52,SHORT,25384.0000,25389.0000,25384.0000,REVERSAL,1,2,40.0000,200.0000,3041,20.0000,41.0000,0.064220,-0.300363,-0.331613,0.875000,-0.785439,-3.500000
10143,W50,MID,2025-12-12 10:46:58,2025-12-12 10:47:26,LONG,25371.0000,25371.0000,25381.0000,REVERSAL,0,1,40.0000,200.0000,864,40.0000,16.0000,-0.056452,-0.604099,-0.817281,-0.875000,-0.947268,-8.125000
10144,W50,MID,2025-12-12 10:47:50,2025-12-12 10:49:02,SHORT,25388.0000,25393.0000,25388.0000,REVERSAL,1,2,40.0000,200.0000,1987,28.0000,40.0000,-0.049020,-0.356921,-0.515155,-0.625000,-0.701682,-4.500000
10145,W50,MID,2025-12-12 10:49:14,2025-12-12 10:49:52,LONG,25380.2500,25380.2500,25390.2500,REVERSAL,0,1,40.0000,200.0000,761,40.0000,6.0000,0.057471,-0.218719,-0.186576,0.625000,-0.887665,-3.000000
10146,W50,MID,2025-12-12 10:50:04,2025-12-12 10:50:16,SHORT,25396.5000,25396.5000,25386.5000,REVERSAL,0,1,40.0000,200.0000,340,40.0000,4.0000,-0.010870,-0.251266,-0.117363,-0.125000,-0.956044,-3.250000
10147,W50,MID,2025-12-12 10:51:07,2025-12-12 10:52:01,LONG,25354.2500,25354.2500,25364.2500,REVERSAL,0,1,40.0000,200.0000,1796,40.0000,24.0000,0.072289,-0.337235,-0.445788,0.750000,-0.701411,-4.625000
